Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
Airtel,Outdoor,3G,3,Satisfactory,27.90972,78.08202,Uttar Pradesh
Airtel,Outdoor,3G,4,Satisfactory,27.909208,78.08186,Uttar Pradesh
Airtel,Indoor,4G,1,Poor Voice Quality,19.1672098,73.0722481,Maharashtra
Airtel,Indoor,4G,1,Poor Voice Quality,19.1672195,73.0722372,Maharashtra
Airtel,Travelling,4G,1,Poor Voice Quality,19.1672195,73.0722372,Maharashtra
Airtel,Indoor,4G,1,Poor Voice Quality,19.1672598,73.0722636,Maharashtra
Vodafone,Indoor,4G,5,Satisfactory,26.8625792,75.78857745,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,26.8625792,75.78857745,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,26.8625792,75.78857745,Rajasthan
Airtel,Indoor,4G,5,Satisfactory,11.7398442,79.0579732,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,19.01689728,73.03901314,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,28.47139935,77.02081777,Haryana
Idea,Outdoor,3G,1,Poor Voice Quality,17.0537264,74.2691285,Maharashtra
RJio,Indoor,4G,5,Satisfactory,31.6480784,74.8752448,Punjab
BSNL,Travelling,3G,5,Satisfactory,17.66439522,75.9007193,Maharashtra
Idea,Indoor,3G,5,Satisfactory,19.69388948,72.76856971,Maharashtra
Idea,Indoor,3G,5,Satisfactory,19.69388948,72.76856971,Maharashtra
Idea,Indoor,3G,5,Satisfactory,19.6940012,72.7683131,Maharashtra
Vodafone,Indoor,2G,5,Satisfactory,18.5423053,73.8250192,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,28.007637,73.303665,Rajasthan
Idea,Outdoor,3G,1,Poor Voice Quality,17.0537264,74.2691285,Maharashtra
Airtel,Indoor,3G,1,Call Dropped,0,0,Western
Airtel,Outdoor,3G,3,Satisfactory,28.592257,77.31627,Uttar Pradesh
RJio,Outdoor,4G,4,Satisfactory,11.2513773,77.2321934,Tamil Nadu
RJio,Outdoor,4G,4,Satisfactory,11.2513773,77.2321934,Tamil Nadu
Vodafone,Outdoor,3G,1,Poor Voice Quality,19.106134,72.91103,Maharashtra
Vodafone,Outdoor,4G,5,Satisfactory,19.105934,72.91097,Maharashtra
Vodafone,Outdoor,4G,5,Satisfactory,19.106096,72.910965,Maharashtra
Vodafone,Outdoor,4G,5,Satisfactory,19.104258,72.91449,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,11.7398442,79.0579732,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,19.01689728,73.03901314,Maharashtra
Vodafone,Outdoor,4G,4,Satisfactory,28.541095,77.15519,NCT
RJio,Outdoor,4G,4,Satisfactory,19.950893,73.7579,Maharashtra
RJio,Indoor,4G,4,Satisfactory,19.00527393,72.83663081,Maharashtra
RJio,Indoor,4G,2,Poor Voice Quality,19.01895477,73.04322957,Maharashtra
Airtel,Outdoor,4G,5,Satisfactory,26.24694411,87.83123782,Bihar
RJio,Indoor,4G,4,Satisfactory,22.89609797,70.87257743,Gujarat
Vodafone,Indoor,3G,5,Satisfactory,28.5562126,77.1778127,NCT
Vodafone,Outdoor,2G,1,Poor Voice Quality,17.0537264,74.2691285,Maharashtra
Vodafone,Outdoor,4G,4,Satisfactory,28.541095,77.15519,NCT
RJio,Outdoor,4G,3,Satisfactory,17.48928908,78.56997619,Telangana
RJio,Indoor,4G,5,Satisfactory,20.3099397,85.8192932,Odisha
RJio,Indoor,4G,5,Satisfactory,20.3100056,85.8193039,Odisha
Vodafone,Outdoor,4G,4,Satisfactory,28.541095,77.15519,NCT
RJio,Outdoor,4G,5,Satisfactory,26.7806619,82.1509082,Uttar Pradesh
RJio,Outdoor,4G,1,Call Dropped,18.5142654,73.8492441,Maharashtra
RJio,Indoor,4G,1,Call Dropped,18.5142647,73.8492439,Maharashtra
RJio,Indoor,4G,1,Call Dropped,18.5142654,73.8492441,Maharashtra
RJio,Indoor,4G,1,Call Dropped,18.5142654,73.8492441,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,11.7398442,79.0579732,Tamil Nadu
Vodafone,Outdoor,2G,1,Poor Voice Quality,17.0537264,74.2691285,Maharashtra
RJio,Travelling,4G,5,Satisfactory,26.83619683,75.82661489,Rajasthan
Airtel,Indoor,3G,2,Call Dropped,0,0,Western
Airtel,Indoor,3G,2,Call Dropped,0,0,Western
Vodafone,Indoor,4G,3,Poor Voice Quality,12.8835053,77.6020721,Karnataka
RJio,Indoor,4G,3,Poor Voice Quality,28.47139935,77.02081777,Haryana
RJio,Travelling,4G,5,Satisfactory,28.559635,77.37434,Uttar Pradesh
Airtel,Outdoor,4G,3,Satisfactory,26.851494,81.02411,Uttar Pradesh
Airtel,Indoor,4G,4,Satisfactory,22.5688183,88.3432055,West Bengal
RJio,Travelling,4G,5,Satisfactory,28.559635,77.37434,Uttar Pradesh
RJio,Indoor,4G,2,Poor Voice Quality,28.54480362,77.1214035,NCT
Idea,Indoor,3G,4,Satisfactory,17.45270333,78.5017,Telangana
Vodafone,Indoor,4G,4,Satisfactory,12.8835053,77.6020721,Karnataka
Airtel,Travelling,4G,4,Satisfactory,17.04704397,82.1720593,Andhra Pradesh
Idea,Outdoor,3G,3,Poor Voice Quality,20.60983286,72.92032218,Gujarat
RJio,Indoor,4G,2,Poor Voice Quality,25.5928711,85.1395745,Bihar
RJio,Indoor,4G,2,Poor Voice Quality,25.5928711,85.1395745,Bihar
RJio,Outdoor,4G,3,Satisfactory,17.48928908,78.56997619,Telangana
Airtel,Indoor,4G,4,Satisfactory,26.87234146,75.77884538,Rajasthan
Airtel,Indoor,4G,1,Call Dropped,26.87234146,75.77884538,Rajasthan
RJio,Outdoor,4G,5,Satisfactory,19.02041788,72.83490691,Maharashtra
RJio,Indoor,4G,5,Satisfactory,19.02149805,72.83411423,Maharashtra
RJio,Indoor,4G,1,Call Dropped,19.02149805,72.83411423,Maharashtra
RJio,Indoor,4G,1,Call Dropped,19.02149805,72.83411423,Maharashtra
RJio,Indoor,4G,5,Satisfactory,19.02149805,72.83411423,Maharashtra
RJio,Indoor,4G,3,Poor Voice Quality,28.47139935,77.02081777,Haryana
Airtel,Outdoor,4G,4,Satisfactory,0,0,Western
RJio,Outdoor,4G,5,Satisfactory,28.007416,73.30418,Rajasthan
Airtel,Indoor,4G,5,Satisfactory,11.6673323,78.2422943,Tamil Nadu
RJio,Outdoor,4G,4,Satisfactory,10.73905624,77.53320172,Tamil Nadu
RJio,Indoor,4G,1,Poor Voice Quality,28.50005984,77.4022258,Uttar Pradesh
Idea,Outdoor,3G,5,Satisfactory,19.8647116,75.2170978,Maharashtra
RJio,Indoor,4G,4,Satisfactory,19.01895477,73.04322957,Maharashtra
Airtel,Outdoor,4G,4,Satisfactory,28.61061667,77.13902333,NCT
Airtel,Indoor,3G,4,Satisfactory,28.66577167,77.13346333,NCT
Airtel,Indoor,4G,4,Satisfactory,22.568824,88.3432008,West Bengal
RJio,Outdoor,4G,5,Satisfactory,25.369463,82.9856,Uttar Pradesh
RJio,Outdoor,4G,5,Satisfactory,25.283293,82.97002,Uttar Pradesh
Vodafone,Outdoor,3G,4,Satisfactory,19.162766,72.96304,Maharashtra
Airtel,Indoor,3G,5,Satisfactory,16.9951251,82.2525021,Andhra Pradesh
RJio,Indoor,4G,4,Satisfactory,18.98197082,72.82781116,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,28.6634903,77.3164666,Uttar Pradesh
Airtel,Outdoor,4G,1,Poor Voice Quality,28.6634903,77.3164666,Uttar Pradesh
Vodafone,Indoor,4G,2,Poor Voice Quality,12.8835042,77.6020581,Karnataka
Airtel,Indoor,4G,5,Satisfactory,12.8821247,77.7405839,Karnataka
Airtel,Outdoor,4G,5,Satisfactory,26.31629698,87.88621969,Bihar
RJio,Outdoor,4G,3,Satisfactory,17.48928908,78.56997619,Telangana
Airtel,Indoor,4G,4,Satisfactory,17.4210082,78.3523671,Telangana
RJio,Indoor,4G,4,Satisfactory,28.45634179,77.51623679,Uttar Pradesh
Airtel,Indoor,4G,5,Satisfactory,17.4241088,78.50717792,Telangana
Airtel,Indoor,4G,5,Satisfactory,17.4241088,78.50717792,Telangana
Vodafone,Indoor,4G,4,Satisfactory,18.98197082,72.82781116,Maharashtra
RJio,Indoor,4G,3,Poor Voice Quality,28.45634179,77.51623679,Uttar Pradesh
RJio,Indoor,4G,3,Poor Voice Quality,28.47139935,77.02081777,Haryana
Airtel,Indoor,4G,5,Satisfactory,11.6673323,78.2422943,Tamil Nadu
RJio,Indoor,4G,1,Poor Voice Quality,21.16202236,72.87991493,Gujarat
Idea,Outdoor,4G,4,Satisfactory,19.22047943,72.84747901,Maharashtra
Idea,Outdoor,4G,4,Satisfactory,18.47756151,73.81742683,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,11.6499394,76.1404179,Kerala
Idea,Indoor,3G,5,Satisfactory,19.6939942,72.7683122,Maharashtra
Vodafone,Travelling,4G,3,Satisfactory,22.7832394,88.3122375,West Bengal
RJio,Outdoor,4G,5,Satisfactory,25.08941833,71.45575333,Rajasthan
Airtel,Travelling,4G,4,Satisfactory,17.42100878,78.3523648,Telangana
RJio,Travelling,4G,4,Satisfactory,29.80435,75.82401,Punjab
RJio,Indoor,4G,4,Satisfactory,10.01599393,76.34249483,Kerala
RJio,Indoor,4G,4,Satisfactory,28.6537373,77.1584024,NCT
RJio,Outdoor,4G,4,Satisfactory,28.6537373,77.1584024,NCT
RJio,Outdoor,4G,4,Satisfactory,28.6505102,77.1585153,NCT
RJio,Indoor,4G,4,Satisfactory,28.6443741,77.2825123,NCT
RJio,Outdoor,4G,4,Satisfactory,23.614014,80.28356,Madhya Pradesh
RJio,Indoor,4G,5,Satisfactory,11.01034982,76.96655209,Tamil Nadu
Vodafone,Travelling,4G,4,Satisfactory,18.6286205,73.78483,Maharashtra
RJio,Indoor,4G,5,Satisfactory,18.5693485,73.85448534,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,11.6673323,78.2422943,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,20.3100056,85.8193039,Odisha
RJio,Indoor,4G,5,Satisfactory,20.3099416,85.8192794,Odisha
Idea,Indoor,4G,1,Call Dropped,18.48668831,73.87327392,Maharashtra
Airtel,Indoor,3G,4,Satisfactory,26.87234146,75.77884538,Rajasthan
RJio,Indoor,4G,5,Satisfactory,30.7342692,76.7449604,Chandigarh
RJio,Outdoor,4G,5,Satisfactory,22.47441962,88.39300265,West Bengal
RJio,Indoor,4G,5,Satisfactory,19.02158814,72.83412059,Maharashtra
Airtel,Indoor,3G,3,Poor Voice Quality,17.4220386,78.5111309,Telangana
RJio,Outdoor,4G,5,Satisfactory,22.779871,86.18582,Jharkhand
RJio,Outdoor,4G,2,Poor Voice Quality,19.070026,72.91518,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,30.32208584,78.04418561,Uttarakhand
Vodafone,Outdoor,4G,4,Satisfactory,28.595062,77.294975,Delhi
Idea,Outdoor,4G,3,Satisfactory,26.21747732,84.24804032,Bihar
Vodafone,Outdoor,3G,4,Satisfactory,28.567275,77.19068167,NCT
RJio,Outdoor,4G,5,Satisfactory,26.7806619,82.1509082,Uttar Pradesh
RJio,Travelling,4G,3,Satisfactory,19.4527968,73.3285822,Maharashtra
Idea,Outdoor,3G,3,Poor Voice Quality,20.6098282,72.9202984,Gujarat
Idea,Outdoor,4G,1,Poor Voice Quality,17.0537264,74.2691285,Maharashtra
Vodafone,Outdoor,3G,1,Poor Voice Quality,17.0537264,74.2691285,Maharashtra
Idea,Travelling,4G,4,Satisfactory,17.446817,80.11752,Telangana
RJio,Indoor,4G,4,Satisfactory,22.85207781,88.36526101,West Bengal
BSNL,Outdoor,4G,3,Poor Voice Quality,22.5498112,88.3507985,West Bengal
RJio,Travelling,4G,4,Satisfactory,22.5512945,88.3501915,West Bengal
RJio,Outdoor,4G,5,Satisfactory,26.7806619,82.1509082,Uttar Pradesh
BSNL,Indoor,2G,3,Poor Voice Quality,22.8960864,70.8725749,Gujarat
RJio,Outdoor,4G,3,Poor Voice Quality,28.47139935,77.02081777,Haryana
Idea,Outdoor,4G,4,Satisfactory,26.21747732,84.24804032,Bihar
RJio,Outdoor,4G,4,Satisfactory,25.576797,83.97476,Bihar
Airtel,Indoor,4G,5,Satisfactory,11.6673323,78.2422943,Tamil Nadu
Vodafone,Indoor,3G,4,Satisfactory,22.8960864,70.8725749,Gujarat
RJio,Outdoor,4G,2,Poor Voice Quality,8.484715889,76.95325549,Kerala
RJio,Indoor,4G,4,Satisfactory,8.49242,76.9451409,Kerala
RJio,Indoor,4G,4,Satisfactory,8.49242,76.9451409,Kerala
RJio,Indoor,4G,3,Satisfactory,8.49242,76.9451409,Kerala
RJio,Indoor,4G,4,Satisfactory,8.49242,76.9451409,Kerala
RJio,Indoor,4G,4,Satisfactory,8.49242,76.9451409,Kerala
RJio,Indoor,4G,4,Satisfactory,8.49242,76.9451409,Kerala
RJio,Indoor,4G,4,Satisfactory,8.4781477,76.9716456,Kerala
Idea,Outdoor,3G,1,Poor Voice Quality,17.0537264,74.2691285,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,25.5930287,85.1398274,Bihar
Idea,Outdoor,3G,1,Poor Voice Quality,17.0537264,74.2691285,Maharashtra
RJio,Travelling,4G,3,Satisfactory,17.4860595,78.5663819,Telangana
RJio,Travelling,4G,2,Poor Voice Quality,18.6440411,73.8342462,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,11.6673323,78.2422943,Tamil Nadu
Idea,Outdoor,3G,3,Poor Voice Quality,20.6098282,72.9202984,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.82187743,88.33960751,West Bengal
BSNL,Outdoor,3G,5,Satisfactory,19.87919379,74.47750242,Maharashtra
RJio,Indoor,4G,4,Satisfactory,22.79503411,88.33208576,West Bengal
Airtel,Indoor,4G,5,Satisfactory,11.6673323,78.2422943,Tamil Nadu
RJio,Outdoor,4G,5,Satisfactory,22.47441962,88.39300265,West Bengal
RJio,Indoor,4G,5,Satisfactory,20.3099416,85.8192794,Odisha
Idea,Outdoor,3G,1,Poor Voice Quality,17.0537264,74.2691285,Maharashtra
Airtel,Outdoor,4G,5,Satisfactory,26.7806619,82.1509082,Uttar Pradesh
RJio,Outdoor,4G,3,Satisfactory,17.4976345,78.5749464,Telangana
RJio,Indoor,4G,2,Poor Voice Quality,28.54480362,77.1214035,NCT
Vodafone,Travelling,4G,1,Call Dropped,22.6761936,88.2940077,West Bengal
RJio,Indoor,4G,5,Satisfactory,29.6728643,77.00752,Haryana
Idea,Outdoor,4G,3,Poor Voice Quality,20.60692661,72.92157211,Gujarat
RJio,Indoor,4G,5,Satisfactory,27.84488589,75.25061584,Rajasthan
RJio,Indoor,4G,5,Satisfactory,28.55878443,77.05419607,Haryana
RJio,Indoor,4G,5,Satisfactory,27.84488589,75.25061584,Rajasthan
Airtel,Travelling,4G,2,Call Dropped,23.06952047,72.67391006,Gujarat
Airtel,Outdoor,3G,4,Satisfactory,28.588257,77.31469,Uttar Pradesh
RJio,Travelling,4G,1,Poor Voice Quality,28.575684,77.32065,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,22.5769395,88.3593191,West Bengal
RJio,Indoor,4G,4,Satisfactory,8.4781477,76.9716456,Kerala
Vodafone,Indoor,3G,1,Poor Voice Quality,19.1098193,73.0065825,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,11.2513773,77.2321934,Tamil Nadu
RJio,Outdoor,4G,4,Satisfactory,11.2513773,77.2321934,Tamil Nadu
Airtel,Indoor,4G,3,Satisfactory,12.99390083,77.66711125,Karnataka
BSNL,Indoor,4G,3,Satisfactory,23.23268477,77.43030361,Madhya Pradesh
BSNL,Travelling,4G,4,Satisfactory,21.92000008,82.77999878,Chhattisgarh
RJio,Outdoor,4G,5,Satisfactory,26.7806619,82.1509082,Uttar Pradesh
Vodafone,Indoor,3G,5,Satisfactory,23.62774525,72.38890389,Gujarat
Vodafone,Indoor,3G,5,Satisfactory,23.62768156,72.38888865,Gujarat
Vodafone,Indoor,4G,2,Poor Voice Quality,23.62774101,72.38887229,Gujarat
Vodafone,Travelling,3G,1,Poor Voice Quality,23.62791211,72.38894178,Gujarat
Vodafone,Indoor,4G,3,Poor Voice Quality,23.62745881,72.38902218,Gujarat
RJio,Outdoor,4G,3,Poor Voice Quality,28.47135933,77.02085657,Haryana
RJio,Indoor,4G,4,Satisfactory,28.68702383,77.43230808,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,28.67557943,77.2999077,NCT
RJio,Indoor,4G,5,Satisfactory,19.02127236,72.83426395,Maharashtra
RJio,Travelling,4G,2,Poor Voice Quality,28.5223508,77.2865616,Uttar Pradesh
RJio,Indoor,4G,3,Satisfactory,28.47135933,77.02085657,Haryana
RJio,Indoor,4G,5,Satisfactory,29.672864,77.0075119,Haryana
Airtel,Travelling,4G,5,Satisfactory,11.5969425,78.08552809,Tamil Nadu
RJio,Outdoor,4G,4,Satisfactory,17.47405512,78.44189658,Telangana
Airtel,Indoor,3G,4,Satisfactory,13.0800673,80.286312,Tamil Nadu
Airtel,Travelling,4G,5,Satisfactory,28.5691053,77.3253668,Uttar Pradesh
BSNL,Indoor,2G,4,Satisfactory,8.4781477,76.9716456,Kerala
RJio,Travelling,4G,1,Poor Voice Quality,19.950962,73.75794,Maharashtra
Vodafone,Indoor,2G,1,Poor Voice Quality,28.42881815,77.09836595,Haryana
RJio,Travelling,4G,1,Poor Voice Quality,28.5223508,77.2865616,Uttar Pradesh
BSNL,Indoor,3G,5,Satisfactory,17.6640354,75.9228031,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,28.007706,73.30405,Rajasthan
Vodafone,Indoor,4G,1,Poor Voice Quality,28.42881815,77.09836595,Haryana
BSNL,Outdoor,2G,5,Satisfactory,16.26564833,80.34688167,Andhra Pradesh
BSNL,Travelling,3G,4,Satisfactory,21.33387802,72.03984258,Gujarat
RJio,Travelling,4G,1,Poor Voice Quality,26.01832867,76.35699213,Rajasthan
RJio,Indoor,4G,4,Satisfactory,26.21545598,78.16991793,Madhya Pradesh
Airtel,Indoor,4G,3,Poor Voice Quality,17.4220159,78.5111088,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.5423077,73.8250118,Maharashtra
Vodafone,Indoor,4G,5,Satisfactory,18.5423077,73.8250118,Maharashtra
Vodafone,Travelling,4G,4,Satisfactory,18.6286265,73.7848229,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,23.40967,88.372765,West Bengal
RJio,Indoor,4G,5,Satisfactory,20.3099627,85.8192943,Odisha
Vodafone,Indoor,2G,5,Satisfactory,18.5423077,73.8250118,Maharashtra
Idea,Indoor,4G,5,Satisfactory,30.1655712,74.9806184,Punjab
RJio,Indoor,4G,5,Satisfactory,22.47441962,88.39300265,West Bengal
Idea,Travelling,3G,5,Satisfactory,17.496252,78.37108,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.5423077,73.8250118,Maharashtra
Airtel,Travelling,3G,3,Satisfactory,27.908884,78.08117,Uttar Pradesh
Idea,Indoor,3G,4,Satisfactory,17.45267167,78.501665,Telangana
Airtel,Indoor,4G,1,Call Dropped,21.1888289,79.08703317,Maharashtra
RJio,Indoor,4G,5,Satisfactory,29.6728465,77.0076215,Haryana
Idea,Indoor,3G,2,Poor Voice Quality,15.90660487,73.8201039,Maharashtra
RJio,Indoor,4G,2,Poor Voice Quality,22.6787117,72.8612159,Gujarat
Idea,Travelling,4G,4,Satisfactory,16.67973259,74.46994414,Maharashtra
Idea,Travelling,3G,4,Satisfactory,16.67946425,74.47017023,Maharashtra
Idea,Travelling,4G,4,Satisfactory,16.67929052,74.4701414,Maharashtra
Idea,Travelling,3G,4,Satisfactory,16.67929052,74.4701414,Maharashtra
Idea,Travelling,3G,4,Satisfactory,16.67973351,74.47036892,Maharashtra
Idea,Travelling,3G,4,Satisfactory,16.67973351,74.47036892,Maharashtra
Idea,Travelling,3G,4,Satisfactory,16.67973351,74.47036892,Maharashtra
Idea,Travelling,4G,4,Satisfactory,16.67973351,74.47036892,Maharashtra
Idea,Travelling,4G,4,Satisfactory,16.67973351,74.47036892,Maharashtra
Idea,Travelling,4G,1,Call Dropped,16.67973351,74.47036892,Maharashtra
Idea,Travelling,4G,4,Satisfactory,16.67973351,74.47036892,Maharashtra
Idea,Travelling,3G,4,Satisfactory,16.67973351,74.47036892,Maharashtra
Idea,Travelling,3G,4,Satisfactory,16.67973351,74.47036892,Maharashtra
Idea,Travelling,4G,4,Satisfactory,16.67973351,74.47036892,Maharashtra
Idea,Travelling,4G,4,Satisfactory,16.67973351,74.47036892,Maharashtra
Idea,Travelling,4G,4,Satisfactory,16.67973351,74.47036892,Maharashtra
Idea,Travelling,3G,4,Satisfactory,16.67973351,74.47036892,Maharashtra
Idea,Travelling,3G,4,Satisfactory,16.71466369,74.47797815,Maharashtra
Idea,Travelling,3G,1,Call Dropped,16.71466369,74.47797815,Maharashtra
Idea,Travelling,3G,4,Satisfactory,16.71466369,74.47797815,Maharashtra
Idea,Travelling,4G,4,Satisfactory,16.71466369,74.47797815,Maharashtra
Idea,Travelling,3G,4,Satisfactory,16.71466369,74.47797815,Maharashtra
Idea,Travelling,3G,3,Call Dropped,16.71466369,74.47797815,Maharashtra
Idea,Travelling,4G,4,Satisfactory,16.71466369,74.47797815,Maharashtra
Idea,Travelling,4G,3,Satisfactory,16.71466369,74.47797815,Maharashtra
Idea,Travelling,3G,4,Satisfactory,16.71466369,74.47797815,Maharashtra
Idea,Travelling,3G,4,Satisfactory,16.71466369,74.47797815,Maharashtra
Idea,Travelling,3G,4,Satisfactory,16.67946394,74.4703361,Maharashtra
Idea,Travelling,3G,4,Satisfactory,16.67946394,74.4703361,Maharashtra
Idea,Travelling,3G,4,Satisfactory,16.67946394,74.4703361,Maharashtra
Idea,Travelling,3G,4,Satisfactory,16.67946394,74.4703361,Maharashtra
Idea,Travelling,4G,4,Satisfactory,16.77810755,74.55342893,Maharashtra
Idea,Travelling,3G,4,Satisfactory,16.77810755,74.55342893,Maharashtra
Idea,Travelling,4G,4,Satisfactory,16.79366668,74.56725036,Maharashtra
Idea,Travelling,3G,4,Satisfactory,16.79366668,74.56725036,Maharashtra
Idea,Travelling,3G,4,Satisfactory,16.79366668,74.56725036,Maharashtra
Idea,Travelling,4G,4,Satisfactory,16.79366668,74.56725036,Maharashtra
RJio,Travelling,4G,2,Poor Voice Quality,18.5125379,73.8449243,Maharashtra
RJio,Indoor,4G,3,Poor Voice Quality,28.47135933,77.02085657,Haryana
RJio,Travelling,4G,3,Satisfactory,19.4527058,73.3279455,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,21.18883845,79.08730953,Maharashtra
Airtel,Travelling,4G,4,Satisfactory,29.13069833,75.70877333,Haryana
Airtel,Indoor,4G,1,Call Dropped,21.18740619,79.09190687,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,12.95312705,77.53889794,Karnataka
RJio,Indoor,4G,3,Poor Voice Quality,26.7991732,75.8208572,Rajasthan
RJio,Indoor,4G,2,Poor Voice Quality,22.6840798,72.8593777,Gujarat
Idea,Outdoor,3G,1,Poor Voice Quality,17.0537264,74.2691285,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,12.95312705,77.53889794,Karnataka
RJio,Indoor,4G,2,Poor Voice Quality,22.6840798,72.8593777,Gujarat
Vodafone,Indoor,3G,4,Satisfactory,23.59591331,72.37546614,Gujarat
Airtel,Travelling,4G,3,Satisfactory,19.85324419,84.62904597,Odisha
RJio,Indoor,4G,3,Poor Voice Quality,28.47135933,77.02085657,Haryana
RJio,Indoor,4G,5,Satisfactory,22.47441962,88.39300265,West Bengal
BSNL,Indoor,3G,4,Satisfactory,17.6640354,75.9228031,Maharashtra
RJio,Indoor,4G,5,Satisfactory,27.84488589,75.25061584,Rajasthan
Airtel,Indoor,4G,4,Satisfactory,26.87234146,75.77884538,Rajasthan
RJio,Travelling,4G,5,Satisfactory,22.776323,86.198364,Jharkhand
RJio,Travelling,4G,5,Satisfactory,23.87348,86.147354,Jharkhand
RJio,Outdoor,4G,1,Poor Voice Quality,22.765638,86.1825,Jharkhand
RJio,Outdoor,4G,4,Satisfactory,25.08941833,71.45575333,Rajasthan
BSNL,Indoor,3G,5,Satisfactory,23.2167159,77.3920209,Madhya Pradesh
RJio,Indoor,4G,1,Call Dropped,22.49363289,88.38404011,West Bengal
BSNL,Indoor,4G,5,Satisfactory,18.61471381,73.81622182,Maharashtra
RJio,Indoor,4G,1,Call Dropped,22.49363289,88.38404011,West Bengal
Airtel,Travelling,4G,5,Satisfactory,28.208672,77.81805,Uttar Pradesh
Vodafone,Outdoor,3G,5,Satisfactory,10.95373322,76.97153805,Tamil Nadu
Airtel,Outdoor,3G,4,Satisfactory,26.31629698,87.88621969,Bihar
Airtel,Outdoor,3G,4,Satisfactory,26.31629698,87.88621969,Bihar
RJio,Travelling,4G,2,Poor Voice Quality,18.5125379,73.8449243,Maharashtra
Vodafone,Outdoor,3G,3,Satisfactory,10.95373322,76.97153805,Tamil Nadu
Vodafone,Indoor,3G,3,Poor Voice Quality,10.95373322,76.97153805,Tamil Nadu
Vodafone,Indoor,3G,5,Satisfactory,10.95373322,76.97153805,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,22.08685836,82.15063028,Chhattisgarh
RJio,Travelling,4G,5,Satisfactory,9.6661235,76.539972,Kerala
RJio,Indoor,4G,4,Satisfactory,22.08685836,82.15063028,Chhattisgarh
RJio,Indoor,4G,5,Satisfactory,11.4363288,75.9024959,Kerala
Idea,Indoor,4G,2,Poor Voice Quality,20.6098321,72.9203241,Gujarat
RJio,Indoor,4G,2,Poor Voice Quality,22.6840798,72.8593777,Gujarat
RJio,Outdoor,4G,1,Call Dropped,15.3998115,73.9853904,Goa
RJio,Outdoor,4G,1,Poor Voice Quality,15.4153775,73.950861,Goa
Idea,Indoor,4G,5,Satisfactory,28.4831823,77.502992,Uttar Pradesh
RJio,Outdoor,4G,1,Call Dropped,15.3998115,73.9853904,Goa
RJio,Outdoor,4G,1,Poor Voice Quality,15.4153775,73.950861,Goa
RJio,Outdoor,4G,2,Poor Voice Quality,15.4153775,73.950861,Goa
RJio,Travelling,4G,1,Poor Voice Quality,15.4153775,73.950861,Goa
RJio,Outdoor,4G,1,Poor Voice Quality,15.5448285,73.822903,Goa
RJio,Indoor,4G,4,Satisfactory,19.0112593,72.8254617,Maharashtra
RJio,Outdoor,4G,1,Call Dropped,15.4997008,73.8240783,Goa
RJio,Outdoor,4G,1,Poor Voice Quality,15.4997008,73.8240783,Goa
RJio,Outdoor,4G,2,Call Dropped,15.4997008,73.8240783,Goa
RJio,Indoor,4G,5,Satisfactory,30.28711046,78.06512496,Uttarakhand
RJio,Outdoor,4G,3,Poor Voice Quality,15.3998115,73.9853904,Goa
RJio,Travelling,4G,5,Satisfactory,29.80435,75.82401,Punjab
RJio,Indoor,4G,5,Satisfactory,22.49363289,88.38404011,West Bengal
Vodafone,Outdoor,3G,1,Call Dropped,10.95373322,76.97153805,Tamil Nadu
RJio,Indoor,4G,1,Poor Voice Quality,21.16202236,72.87991493,Gujarat
Airtel,Indoor,3G,4,Satisfactory,13.0493234,77.5757746,Karnataka
Airtel,Outdoor,4G,1,Poor Voice Quality,17.45798742,78.36396246,Telangana
Vodafone,Indoor,4G,4,Satisfactory,25.4550905,92.20312866,Meghalaya
Vodafone,Outdoor,4G,4,Satisfactory,28.68652104,77.45222514,Uttar Pradesh
BSNL,Outdoor,3G,3,Satisfactory,22.312769,85.277306,Jharkhand
